openalex_id,route,freq,doi,year,journal,cited_by,title
W2149525745,backward,2,10.1016/j.tourman.2012.09.003,2012,Tourism Management,887,Testing the dimensionality of place attachment and its relationships with place satisfaction and pro-environmental behaviours: A structural equation modelling approach
W2061521761,backward,2,10.1289/ehp.01109409,2001,Environmental Health Perspectives,885,Annoyance from transportation noise: relationships with exposure metrics DNL and DENL and their confidence intervals.
W2145590366,backward,2,10.1289/ehp.0901747,2010,Environmental Health Perspectives,877,Do the Health Benefits of Cycling Outweigh the Risks?
W1972183050,backward,2,10.1080/01426397908705892,1979,Landscape Research,841,Visual landscapes and psychological well‐being
W2153140199,backward,2,10.1016/j.jad.2012.03.012,2012,Journal of Affective Disorders,805,Interacting with nature improves cognition and affect for individuals with depression
W2474879463,backward,2,10.1038/srep28551,2016,Scientific Reports,793,Health Benefits from Nature Experiences Depend on Dose
W2890231632,backward,2,10.1016/j.landurbplan.2018.08.020,2018,Landscape and Urban Planning,774,Measuring human perceptions of a large-scale urban region using machine learning
W2043148105,backward,2,10.1016/0272-4944(95)90016-0,1995,Journal of Environmental Psychology,764,Views to nature: Effects on attention
W2046255764,backward,2,10.2307/40285811,1999,Music Perception An Interdisciplinary Journal,752,A Cross-Cultural Investigation of the Perception of Emotion in Music: Psychophysical and Cultural Cues
W2070638955,backward,2,10.2105/ajph.2007.129064,2008,American Journal of Public Health,749,"Association of Park Size, Distance, and Features With Physical Activity in Neighborhood Parks"
W2108250337,backward,2,10.1111/j.1540-4560.2007.00497.x,2007,Journal of Social Issues,727,"Preference for Nature in Urbanized Societies: Stress, Restoration, and the Pursuit of Sustainability"
W2153899510,backward,2,10.1016/s0140-6736(05)66660-3,2005,The Lancet,680,Aircraft and road traffic noise and children's cognition and health: a cross-national study
W2018140578,backward,2,10.1016/j.ecolind.2010.11.005,2010,Ecological Indicators,645,A new methodology to infer the singing activity of an avian community: The Acoustic Complexity Index (ACI)
W3046368070,backward,2,10.1080/23748834.2020.1780074,2020,Cities & Health,629,"The impact of COVID-19 on public space: an early review of the emerging questions – design, perceptions and inequities"
W4238054955,backward,2,10.1177/0263276414548490,2014,Theory Culture & Society,605,Lively Infrastructure
W2289130614,backward,2,10.1016/j.envint.2016.02.029,2016,Environment International,599,"Green spaces and General Health: Roles of mental health status, social support, and physical activity"
W1989975566,backward,2,10.1016/s0169-2046(02)00230-x,2002,Landscape and Urban Planning,573,The relationship of urban design to human health and condition
W1992508336,backward,2,10.1016/j.landurbplan.2014.08.005,2014,Landscape and Urban Planning,566,"A dose of nature: Tree cover, stress reduction, and gender differences"
W3088169873,backward,2,10.1016/j.envres.2020.110169,2020,Environmental Research,563,"Blue space, health and well-being: A narrative overview and synthesis of potential benefits"
W1980801588,backward,2,10.1177/0013916506298794,2007,Environment and Behavior,532,Connectivity With Nature as a Measure of Environmental Values
W2335094364,backward,2,10.1016/0037-7856(73)90020-6,1973,Social Science & Medicine (1967),497,Urban stress: Experiments on noise and social stressors
W3108960196,backward,2,10.1016/j.envint.2020.105954,2020,Environment International,480,"Air pollution, physical activity and health: A mapping review of the evidence"
W2153132329,backward,2,10.1289/ehp.1206154,2014,Environmental Health Perspectives,473,Environmental Burden of Disease in Europe: Assessing Nine Risk Factors in Six Countries
W2048771683,backward,2,10.1016/j.envint.2003.12.001,2004,Environment International,468,Risk perception research: socio-cultural perspectives on the public experience of air pollution
W2160540074,backward,2,10.3389/fpsyg.2013.00578,2013,Frontiers in Psychology,446,Does noise affect learning? A short review on noise effects on cognitive performance in children
W2471257169,backward,2,10.1016/j.ufug.2016.06.008,2016,Urban forestry & urban greening,436,"The effects of naturalness, gender, and age on how urban green space is perceived and used"
W2110245060,backward,2,10.1371/journal.pone.0087422,2014,PLoS ONE,419,Opportunity or Orientation? Who Uses Urban Parks and Why
W2057914072,backward,2,10.1016/j.ecoinf.2012.08.001,2012,Ecological Informatics,409,The remote environmental assessment laboratory's acoustic library: An archive for studying soundscape ecology
W2485522290,backward,2,10.1016/j.landurbplan.2016.07.002,2016,Landscape and Urban Planning,403,Measuring walkability for distinct pedestrian groups with a participatory assessment method: A case study in Lisbon
W2028614599,backward,2,10.1016/j.ecolind.2011.05.006,2011,Ecological Indicators,403,Monitoring animal diversity using acoustic indices: Implementation in a temperate woodland
W2045180589,backward,2,10.1111/j.1467-9450.1996.tb00670.x,1996,Scandinavian Journal of Psychology,398,Environmental influences on psychological restoration
W1976699641,backward,2,10.1121/1.405851,1993,The Journal of the Acoustical Society of America,384,Effect of personal and situational variables on noise annoyance in residential areas
W1996835421,backward,2,10.1016/j.jenvp.2011.07.002,2011,Journal of Environmental Psychology,380,Open-plan office noise: Cognitive performance and restoration
W233418418,backward,2,10.1016/j.ijhcs.2015.05.004,2015,International Journal of Human-Computer Studies,374,Is virtual reality emotionally arousing? Investigating five emotion inducing virtual park scenarios
W2087865581,backward,2,10.1089/cyber.2009.0308,2010,Cyberpsychology Behavior and Social Networking,357,Restorative Effects of Virtual Nature Settings
W2043882265,backward,2,10.1016/j.jsv.2005.11.034,2006,Journal of Sound and Vibration,343,Effects of road traffic noise and the benefit of access to quietness
W2110498553,backward,2,10.1017/s0264180100001119,1992,Psychological Medicine Monograph Supplement,334,"Noise, noise sensitivity and psychiatric disorder: epidemiological and psychophysiological studies"
W3119672322,backward,2,10.1016/j.cities.2020.103086,2021,Cities,330,Measuring human perceptions of streetscapes to better inform urban renewal: A perspective of scene semantic parsing
W3199144102,backward,2,10.1016/j.envint.2021.106850,2021,Environment International,329,"New urban models for more sustainable, liveable and healthier cities post covid19; reducing air pollution, noise and heat island effects and increasing green space and physical activity"
W2135572158,backward,2,10.1121/1.396524,1988,The Journal of the Acoustical Society of America,315,Community response to noise: A review of factors influencing the relationship between noise exposure and reaction
W1987950182,backward,2,10.1016/j.ufug.2012.04.002,2012,Urban forestry & urban greening,315,Use of Small Public Urban Green Spaces (SPUGS)
W2156230143,backward,2,10.1016/j.jenvp.2006.09.001,2006,Journal of Environmental Psychology,306,What's wrong with virtual trees? Restoring from stress in a mediated environment
W2036381974,backward,2,10.1016/j.landurbplan.2011.03.005,2011,Landscape and Urban Planning,298,Relationship between psychological responses and physical environments in forest settings
W2943541748,backward,2,10.1016/j.cities.2019.04.015,2019,Cities,294,Neighbourhood walkability: A review and bibliometric analysis
W2018456357,backward,2,10.1080/00140130600899104,2006,Ergonomics,284,The effects of music tempo and loudness level on treadmill exercise
W2398764151,backward,2,10.1371/journal.pone.0155357,2016,PLoS ONE,276,Noise Annoyance Is Associated with Depression and Anxiety in the General Population- The Contribution of Aircraft Noise
W3053298662,backward,2,10.3390/su12176751,2020,Sustainability,276,Urban Parks as Green Buffers During the COVID-19 Pandemic
W1975973873,backward,2,10.4103/1463-1741.39005,2008,Noise and Health,272,Road traffic noise and cardiovascular risk
W2126133621,backward,2,10.1260/0957456001497535,2000,Noise & Vibration Worldwide,272,New Who Guidelines for Community Noise
W1958782862,backward,2,10.1016/j.landurbplan.2015.06.013,2015,Landscape and Urban Planning,260,"Exploring associations between urban green, street design and walking: Results from the Greater London boroughs"
W1983713334,backward,2,10.1016/j.landurbplan.2009.07.016,2009,Landscape and Urban Planning,257,Emerging relationships between design and use of urban park spaces
W1999714849,backward,2,10.1037/0022-3514.32.4.571,1975,Journal of Personality and Social Psychology,254,Environmental noise level as a determinant of helping behavior.
W2014567705,backward,2,10.1016/j.landurbplan.2005.05.003,2005,Landscape and Urban Planning,246,Relationship between landscape visual attributes and spatial pattern indices: A test study in Mediterranean-climate landscapes
W2068817203,backward,2,10.1249/mss.0b013e3181cea27a,2010,Medicine & Science in Sports & Exercise,244,Behavior Mapping
W2027819251,backward,2,10.1016/j.landurbplan.2014.09.007,2014,Landscape and Urban Planning,243,The physical and non-physical factors that influence perceived access to urban parks
W2910585180,backward,2,10.1016/j.cities.2019.01.003,2019,Cities,239,Associations between overhead-view and eye-level urban greenness and cycling behaviors
W2964733904,backward,2,10.1016/j.envint.2019.105016,2019,Environment International,237,"Neighbourhood blue space, health and wellbeing: The mediating role of different types of physical activity"
W2107711615,backward,2,10.1016/j.jsv.2012.01.006,2012,Journal of Sound and Vibration,222,Road traffic noise shielding by vegetation belts of limited depth
W3034637184,backward,2,10.1016/j.ufug.2020.126702,2020,Urban forestry & urban greening,213,Effects of integration between visual stimuli and auditory stimuli on restorative potential and aesthetic preference in urban green spaces
W3094560533,backward,2,10.1016/j.scitotenv.2020.143095,2020,The Science of The Total Environment,205,"Perceived biodiversity, sound, naturalness and safety enhance the restorative quality and wellbeing benefits of green and blue space in a neotropical city"
W1965573254,backward,2,10.1038/259557a0,1976,Nature,189,The pace of life
W2171517607,backward,2,10.1177/0013916583155001,1983,Environment and Behavior,180,Effects of Sounds on Preferences for Outdoor Settings
W2808004165,backward,2,10.1007/s40726-018-0095-7,2018,Current Pollution Reports,179,Noise Pollution and Urban Planning
W1977434466,backward,2,10.1016/j.ecoinf.2013.11.004,2013,Ecological Informatics,177,Visualization of temporal change in soundscape power of a Michigan lake habitat over a 4-year period
W2563088622,backward,2,10.1016/j.landurbplan.2016.11.012,2016,Landscape and Urban Planning,177,Forest design for mental health promotion—Using perceived sensory dimensions to elicit restorative responses
W4362475835,backward,2,10.1016/j.landurbplan.2023.104756,2023,Landscape and Urban Planning,176,Assessing impacts of objective features and subjective perceptions of street environment on running amount: A case study of Boston
W4313435862,backward,2,10.1016/j.tust.2022.104931,2022,Tunnelling and Underground Space Technology,173,Time-varying and non-linear associations between metro ridership and the built environment
W2262339893,backward,2,10.1016/j.landurbplan.2015.11.002,2016,Landscape and Urban Planning,171,Staying in touch with nature and well-being in different income groups: The experience of urban parks in Bogotá
